Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,Large Shaggy Bee,-,Panurgus banksianus,-,NHMSYS0000876528,-,new_species,
INSERT,NEW,-,Bronze Furrow Bee,-,Halictus tumulorum,-,NHMSYS0000876034,-,new_species,
INSERT,NEW,-,Red Bartsia Blunthorn Bee,-,Melitta tricincta,-,NHMSYS0000876315,-,new_species,
INSERT,NEW,-,Tormentil Mining Bee,-,Andrena tarsata,-,NHMSYS0000875281,-,new_species,
INSERT,NEW,-,Minute Black Wasp,-,Diodontus minutus,-,NHMSYS0000875830,-,new_species,
INSERT,NEW,-,Sickle-jawed Blood Bee,-,Sphecodes puncticeps,-,NHMSYS0000876691,-,new_species,
INSERT,NEW,-,,-,Tenthredo arcuata,-,NBNSYS0000013467,-,new_species,
INSERT,NEW,-,Davies' Colletes,-,Colletes daviesanus,-,NHMSYS0000875723,-,new_species,
INSERT,NEW,-,,-,Ancistrocerus trifasciatus,-,NHMSYS0000875054,-,new_species,
INSERT,NEW,-,,-,Euura bridgmanii,-,NHMSYS0021240088,-,new_species,
INSERT,NEW,-,Great Yellow Bumblebee,-,Bombus distinguendus,-,NHMSYS0000875554,-,new_species,
INSERT,NEW,-,,-,Cladius brullei,-,NHMSYS0020920099,-,new_species,
INSERT,NEW,-,,-,Priocnemis pusilla,-,NBNSYS0000009409,-,new_species,
INSERT,NEW,-,,-,Claremontia tenuicornis,-,NHMSYS0020480941,-,new_species,
INSERT,NEW,-,Red-tailed Bumblebee,-,Bombus lapidarius,-,NHMSYS0000875567,-,new_species,
INSERT,NEW,-,,-,Monostegia abdominalis,-,NHMSYS0020481417,-,new_species,
INSERT,NEW,-,,-,Mimumesa littoralis,-,NHMSYS0000876342,-,new_species,
INSERT,NEW,-,Grey-patched Mining Bee,-,Andrena nitida,-,NHMSYS0001685273,-,new_species,
INSERT,NEW,-,,-,Pristiphora armata,-,NBNSYS0100004861,-,new_species,
INSERT,NEW,-,Bare-saddled Blood Bee,-,Sphecodes ephippius,-,NHMSYS0000876679,-,new_species,
INSERT,NEW,-,,-,Endelomyia aethiops,-,NHMSYS0020481120,-,new_species,
INSERT,NEW,-,,-,Evagetes dubius,-,NHMSYS0000875943,-,new_species,
INSERT,NEW,-,Black-headed Velvet Ant,-,Myrmosa atra,-,NHMSYS0000876382,-,new_species,
INSERT,NEW,-,4-Spotted Digger Wasp,-,Crossocerus quadrimaculatus,-,NHMSYS0000875801,-,new_species,
INSERT,NEW,-,Pale Jawed Spiny Digger Wasp,-,Oxybelus mandibularis,-,NHMSYS0000876523,-,new_species,
INSERT,NEW,-,,-,Sussaba cognata,-,NHMSYS0000901638,-,new_species,
INSERT,NEW,-,,-,Nysson trimaculatus,-,NHMSYS0000876472,-,new_species,
INSERT,NEW,-,Four-spotted Furrow Bee,-,Lasioglossum quadrinotatum,-,NHMSYS0000876205,-,new_species,
INSERT,NEW,-,Skullcap Tigress,-,Athalia scutellariae,-,NHMSYS0020480807,-,new_species,
INSERT,NEW,-,,-,Myrmica sulcinodis,-,NHMSYS0000876377,-,new_species,
INSERT,NEW,-,Shiny-vented Sharp-tail Bee,-,Coelioxys inermis,-,NHMSYS0000875701,-,new_species,
INSERT,NEW,-,Orange-tailed Mining Bee,-,Andrena haemorrhoa,-,NHMSYS0000875215,-,new_species,
INSERT,NEW,-,,-,Priocnemis perturbator,-,NBNSYS0000009411,-,new_species,
INSERT,NEW,-,,-,Dolerus vestigialis,-,NHMSYS0020920117,-,new_species,
INSERT,NEW,-,,-,Fenusa dohrnii,-,NHMSYS0020481193,-,new_species,
INSERT,NEW,-,Smooth-gastered Furrow Bee,-,Lasioglossum parvulum,-,NHMSYS0000876198,-,new_species,
